ZONEID,TIMESTAMP,U10,V10,U100,V100
9,20131201 1:00,0.19150409144324,-5.8145100332479,0.4530352449169,-8.27809559805769
9,20131201 2:00,0.710304720421082,-5.69240238238943,1.12140955379339,-8.05967267209774
9,20131201 3:00,0.898262064745772,-5.54850788926161,1.3522367497354,-7.86733009550614
9,20131201 4:00,0.923195181850068,-5.5302677422454,1.41973713079416,-8.04532847994514
9,20131201 5:00,1.39212957661932,-5.30986596579962,2.20262101468105,-8.00033987728474
9,20131201 6:00,1.30150728560563,-4.19012360730492,2.15922791257185,-7.12599616471072
9,20131201 7:00,0.843601000324816,-1.88578503425792,2.29181794679442,-5.14910568258959
9,20131201 8:00,1.93921970385011,-1.75253062688955,5.09187839678555,-5.0904248965108
9,20131201 9:00,1.84284361658158,-2.45578962851427,5.15817341389683,-6.3781421465732
9,20131201 10:00,1.15814186225593,-2.34938877091975,3.88109031154401,-6.04887773579775
9,20131201 11:00,0.365556428152073,-2.3630688811819,1.87295397504585,-6.60112913367262
9,20131201 12:00,0.295072424030314,-2.28605492711349,1.14732487866416,-5.73721756084594
9,20131201 13:00,0.301305703306388,-2.54445700984304,1.1943340726158,-7.16642070623166
9,20131201 14:00,0.81339356998692,-2.82160591033923,2.8348344051332,-7.90058254095079
9,20131201 15:00,1.04642231830784,-2.71267169899247,3.58035200664828,-7.4722128025756
9,20131201 16:00,0.972581933037422,-2.50797671581063,3.70691522113346,-6.84237236532988
9,20131201 17:00,0.704550924166245,-2.44565621350527,2.85050413645042,-6.60504118607787
9,20131201 18:00,0.590433965111969,-2.43450945699537,2.55277924142338,-6.67480612063822
9,20131201 19:00,1.53070016975665,-1.98407915984524,2.62148498642962,-4.44037218850461
9,20131201 20:00,0.997515050141718,-0.574521132093095,1.65418041857861,-1.81864506825096
9,20131201 21:00,0.513716681714137,-0.521320703295836,1.23170035498761,-1.86363367091137
9,20131201 22:00,0.302264669348861,-0.247211827302338,0.525959763739312,-0.731094499590661
9,20131201 23:00,0.308497948624935,-0.395159686433764,0.442789651363337,-0.766954979972146
9,20131202 0:00,-0.0218658530069815,-1.54935565595906,0.0106666761925149,-2.23006257953673
9,20131202 1:00,0.656040291844914,-2.02639974046037,0.863020966720354,-2.81207039592238
9,20131202 2:00,1.55476796892084,-2.4696991637438,2.04018576881933,-3.45061992818556
