ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
3,20120101 1:00,0.425465090094022,2.1932173629214,-4.64916752327488,3.02843499046497,-6.22164822503732
3,20120101 2:00,0.363850865970577,2.97014141411652,-3.94431411121827,3.98110235316771,-5.2540885329423
3,20120101 3:00,0.297128685499181,3.23885531672361,-3.14448649318666,4.3558295035594,-4.16341446298541
3,20120101 4:00,0.235437947734437,3.26098990507674,-2.22881589746358,4.31394157436154,-2.91545770765433
3,20120101 5:00,0.120903568753952,2.94003837395625,-2.04014516541459,3.93355389299716,-2.68983840725549
3,20120101 6:00,0.0719525757499814,2.57658843319774,-1.38767662929935,3.76373796381664,-2.05094529218378
3,20120101 7:00,0.0906874682500013,1.90192618019412,-0.849347497674246,3.08107792851093,-1.34317320799992
3,20120101 8:00,0.0735108910494236,0.976257695265918,-0.462636380968869,1.79613739771163,-0.94562766186447
3,20120101 9:00,0.0357003643398786,0.0970718458793067,-0.532482882224025,0.674220158925631,-0.874036922314838
3,20120101 10:00,0.105737231343134,-0.684279122986438,0.366151981485606,-0.856387416088162,0.391817517903647
3,20120101 11:00,0.149791369308794,-1.05923904968858,1.74647216787561,-2.38925920349103,1.99610090872039
3,20120101 12:00,0.138717969087839,-1.56700650650955,1.71836321005342,-3.25928281399258,1.40168082882345
3,20120101 13:00,0.125443028994619,-1.84014732678726,0.72773539347114,-2.64341704416455,-1.0372855026515
3,20120101 14:00,0.0944995355365183,-1.88264573642529,-0.418343477733892,-1.09073339835729,-3.07219803894103
3,20120101 15:00,0.151380741535075,-1.82465311494007,-1.48392851517536,-0.342411203768441,-3.99799646629876
3,20120101 16:00,0.183847897807544,-1.66439869526335,-2.0895487882536,-0.814499486890299,-5.10439880479307
3,20120101 17:00,0.239834267577415,-1.09244093221829,-2.66024581070427,-0.431847593136851,-6.09473736856297
3,20120101 18:00,0.392613081706386,-0.257081567770889,-2.89789427229194,0.637992760700453,-6.97226628213345
3,20120101 19:00,0.426553470253212,0.172329446279973,-2.91918893730875,1.41065523847184,-7.26567984346944
3,20120101 20:00,0.511805305627699,0.2670654844314,-2.82038169163073,1.6461333269355,-7.1957161661823
3,20120101 21:00,0.572864076319804,0.353833070775698,-3.24414552546536,1.48084582253312,-6.84481307157161
