ZONEID,TIMESTAMP,U10,V10,U100,V100
10,20131201 1:00,-1.64060053270125,0.276179057912603,-2.07220222504927,0.134121090704436
10,20131201 2:00,-0.469223511820592,-3.27254287823981,-0.483532542273418,-4.29041017963658
10,20131201 3:00,0.705030407187481,-3.44531760414329,0.801988107711748,-4.52448131521755
10,20131201 4:00,-0.984188276628542,-2.9366201706914,-1.06451796495776,-3.78575541935896
10,20131201 5:00,-3.20994846120816,-4.72415457827931,-4.12915580142029,-6.34945376226802
10,20131201 6:00,-1.86691651872485,-3.82684067923221,-2.37113248402379,-4.96849926321375
10,20131201 7:00,-3.05411647930631,-4.05281583393295,-4.02127572812102,-5.50640646893602
10,20131201 8:00,-2.77457787792546,-4.60002024441904,-3.80672094546995,-6.48311555278082
10,20131201 9:00,-2.0121998741595,-2.38890908945486,-3.66388531769382,-4.94893900118748
10,20131201 10:00,-2.64415849614914,-0.938817401666708,-5.36706457548008,-3.71729450226703
10,20131201 11:00,-2.89492811625581,-1.05737835727203,-5.43938641232875,-4.40190367318629
10,20131201 12:00,-3.28091194835115,-1.05839169877293,-5.91912126342495,-4.44624026711249
10,20131201 13:00,0.305621050497516,-0.541080862563389,-0.928311838892759,-2.13356528687382
10,20131201 14:00,-0.774174713326976,3.69569995270024,-0.90480724191694,6.17759004808594
10,20131201 15:00,-1.65306709125339,3.62527271838768,-3.14678418422581,6.52706672962186
10,20131201 16:00,-1.53367581896552,3.7489003814975,-2.97743054960517,6.89545166444984
10,20131201 17:00,-1.3466774406833,3.66833973217594,-2.48503937706045,6.94826437192076
10,20131201 18:00,-1.0335750278159,3.29695007209603,-1.92514782345697,6.57792341089015
10,20131201 19:00,-1.07481056764223,2.84803978719725,-1.86246889818812,6.18411013542803
10,20131201 20:00,-0.725267445160858,2.49742362788579,-1.38333672906566,5.34953895564074
10,20131201 21:00,-0.388670364252868,2.65246487752351,-0.627573533997026,4.16483908558333
10,20131201 22:00,0.00738261128844231,1.95629926640509,-0.0218781503893877,2.55959358196123
10,20131201 23:00,0.444191643634851,1.77339112549261,0.531986583476701,2.24010930219891
10,20131202 0:00,0.713661101569738,1.4344283934415,0.859242895216947,1.78435519698695
10,20131202 1:00,2.20093053890483,-0.432723952004047,2.6602389920195,-0.487822523762181
10,20131202 2:00,2.90730463041954,-0.0789461185197509,3.48888394550764,-0.0387858016413845
10,20131202 3:00,3.20634171721638,0.0656288553804621,3.85925130701646,0.151934096463685
10,20131202 4:00,3.36677107324118,0.0905225594957306,4.07668607823934,0.17124750386673
10,20131202 5:00,4.06870001887107,0.601322218937874,4.97503500144965,0.888861297686122
10,20131202 6:00,3.86503151651213,1.11930275456711,4.72482896087979,1.58112624428902
10,20131202 7:00,3.52194707503846,1.67988982223979,4.30972621581793,2.31020737375397
10,20131202 8:00,3.74097153590858,2.12223179536495,4.75968094574087,2.9722951212896
10,20131202 9:00,2.60786343945135,1.76749651172237,3.58095560700632,2.88960959584532
10,20131202 10:00,0.651191041788749,1.51664457025313,0.872904365412303,3.78285468823615
10,20131202 11:00,-2.61316245435302,2.39319019015806,-4.61758369740462,4.57289375981696
10,20131202 12:00,-1.98760919710773,2.71776579381483,-3.47683141680229,4.37493133393575
10,20131202 13:00,-1.63038110963691,4.03138741097439,-2.84273336388199,6.57122788205078
10,20131202 14:00,-2.47980807780848,3.88776988723245,-4.16762896748167,6.69012604637577
10,20131202 15:00,-1.92537715472028,3.00643701653612,-3.48099284783048,5.58081220866337
10,20131202 16:00,-0.910267476296397,2.83026618741268,-2.04946057413345,5.34120524806935
10,20131202 17:00,-0.612038597842246,3.10792673331375,-1.45125486383128,5.86809914378367
10,20131202 18:00,-1.27274891799473,2.46404150187075,-2.1560972442308,5.04848641711695
10,20131202 19:00,-1.98760919710773,1.51760202041141,-3.4461408629694,3.40745033183946
10,20131202 20:00,-1.81182388257175,1.18345191517184,-3.14755818669684,2.15087176267885
10,20131202 21:00,-1.61340873444033,1.92499706275936,-2.38029434087448,2.66871249867299
10,20131202 22:00,-1.73261946498772,0.938344674652278,-2.2133169208684,1.25159123047456
10,20131202 23:00,-1.34387125215182,1.11116442822174,-1.6520439109414,1.28840741333662
10,20131203 0:00,-0.626990452182088,2.4008497914243,-0.687632270158588,2.89142022778935
10,20131203 1:00,-2.0010327316514,2.20000803969583,-2.43131723311231,2.6185864443061
10,20131203 2:00,-0.631788068296978,2.43677729401044,-0.594802197329796,2.87059502279066
10,20131203 3:00,1.02567166593622,1.64055757701725,1.44075226400656,1.88570435381532
10,20131203 4:00,1.88273227144415,1.4544150099103,2.48891506524248,1.76227158068003
10,20131203 5:00,1.68330171930358,1.15116626734321,2.2575387022037,1.37654416463224
10,20131203 6:00,4.35352958185692,1.31838774933215,5.50238311879575,1.87220389425364
10,20131203 7:00,5.02543654276007,0.151928420840521,6.59905132625908,0.423154567967471
10,20131203 8:00,0.836948794447485,2.76610645119966,1.26624430826887,3.680622596491
10,20131203 9:00,-3.16370838909735,2.66485307678434,-4.50088123214834,3.91398768319991
10,20131203 10:00,-1.04403377339293,2.91389546739172,-2.60582518884999,5.28396288919629
10,20131203 11:00,0.927517926627657,4.10234416507455,1.2366950378085,7.23381497731783
10,20131203 12:00,-0.761172542840081,6.48435536722886,-0.942703041995335,9.63303950513504
10,20131203 13:00,-0.398449860758899,6.33707773171567,-0.627139134814734,10.1016983156331
