ZONEID,TIMESTAMP,U10,V10,U100,V100
6,20131201 1:00,1.55275638873353,-4.20887042507157,2.12668308598995,-5.37144066095479
6,20131201 2:00,1.11067304315352,-3.65203927032693,1.5921041752835,-4.59685428471472
6,20131201 3:00,1.94928884729608,-3.17779544790565,2.48829227023331,-4.07981135848713
6,20131201 4:00,1.09676803553766,-2.50493669130793,1.28895514249281,-3.29740087743656
6,20131201 5:00,1.14135995651265,-2.14722714149017,1.36127697934149,-2.87294319146662
6,20131201 6:00,0.286921212669294,-4.53516638836143,0.157118395811078,-5.96737664402165
6,20131201 7:00,1.430008735297,-1.4921018611582,1.48663482987919,-2.16942576725531
6,20131201 8:00,-1.21817599099193,-0.806576335799235,-1.57498959671465,-1.49720476228602
6,20131201 9:00,-2.77361891188299,-1.53364886269511,-5.49001169812282,-3.18329934895001
6,20131201 10:00,-3.14617721938371,-2.18117408177032,-6.74238483955235,-4.50883310559653
6,20131201 11:00,-3.60504247070699,-3.31003651377312,-6.53626760453363,-7.16968074990271
6,20131201 12:00,-2.70840922099483,-4.87058242515939,-4.23884392064078,-9.85204468243777
6,20131201 13:00,-2.781770123244,-5.2115718402123,-4.46484966079288,-10.339747215626
6,20131201 14:00,-2.81149807056066,-5.42082686014818,-4.37987150249569,-10.6716196613382
6,20131201 15:00,-2.43126803472016,-5.54850788926161,-3.47946463372971,-11.0321804913557
6,20131201 16:00,-0.939116872632316,-5.26325225675821,-1.51773480920945,-10.6501033731094
6,20131201 17:00,1.45781875052871,-2.6452844891826,1.85186010596499,-6.29990109846815
6,20131201 18:00,1.24253087399355,-1.86146483823632,3.25851983267168,-3.93050135835331
6,20131201 19:00,1.40267820308652,-1.63396967128423,4.32104815237344,-2.70081288563549
6,20131201 20:00,1.1840339454027,-1.32895387951328,4.13481942248811,-2.427621226002
6,20131201 21:00,1.53165913579913,-1.79863766518051,3.42064128360746,-3.1154904405923
6,20131201 22:00,2.12909498025975,-1.21393961916111,3.2681627442515,-2.57171515626215
6,20131201 23:00,2.83968881773217,-0.999617891720718,3.49537384835109,-1.57609781912529
6,20131202 0:00,2.91065230487517,-0.915003876395554,3.4784987530864,-1.47112441291767
6,20131202 1:00,4.39966133520433,-2.80241309374595,5.45932153735515,-3.94009409705648
6,20131202 2:00,5.6669320165488,-1.64294095206941,7.15458450246366,-2.47468931035044
6,20131202 3:00,5.64753501632414,-1.1398008938935,7.15874593349185,-1.75466134060567
6,20131202 4:00,5.71784914213853,-0.842033894668557,7.27058439237443,-1.31890258607446
6,20131202 5:00,5.28707409548253,-0.143574004203621,6.71139209796153,-0.320640840929573
6,20131202 6:00,4.82801175683224,0.302119044475513,6.12150924971573,0.311269707538807
6,20131202 7:00,4.56534404545664,1.09584522568927,5.83176961437807,1.38316381840781
6,20131202 8:00,4.40491468943184,1.24712235069743,5.74281902615053,1.68795352898711
6,20131202 9:00,5.01187915479517,0.818184679788194,7.64095175388326,1.39342406609067
6,20131202 10:00,4.18750664524711,0.22121450610089,7.46096986191408,0.782637556969374
6,20131202 11:00,2.65797235669838,-0.0875631699442669,5.03901700350806,1.18882265641467
6,20131202 12:00,0.586130270201867,0.230789007683686,1.59595300656015,1.0222445175634
6,20131202 13:00,-0.438677908334346,0.0129690966750865,1.24171119028556,-0.0194723942383395
6,20131202 14:00,-0.955123039315923,-0.602192630019528,-0.25380308546988,-1.16680950277548
6,20131202 15:00,0.785353626675982,1.16669653740195,1.38163930860841,0.900932177313025
6,20131202 16:00,-1.48207487875253,0.214033629913793,-1.99900322291666,0.0758875548141954
6,20131202 17:00,-0.955123039315923,0.068022480776161,-0.776582858386129,0.0867513464784082
6,20131202 18:00,-1.35074102306472,-0.619426732868561,-1.07204446138755,-0.48057999598604
6,20131202 19:00,-0.650832598291567,-0.869321224179525,-0.16485249724234,-1.45288934993309
6,20131202 20:00,-1.26789966793857,-1.26474813954898,-0.897264358203611,-1.96650527805782
6,20131202 21:00,-1.60330613015665,-1.70565393743672,-1.8611558201079,-3.35405289117033
6,20131202 22:00,-0.68356503617068,-2.07666587377005,-0.78958733034922,-2.98830523847517
6,20131202 23:00,-0.57971026413448,-2.07235734805779,-0.729766759319002,-2.75775143760132
6,20131203 0:00,-0.10650427948704,-2.17145343943972,-0.117516219296689,-2.83621215517619
6,20131203 1:00,2.69473138754224,-4.42850831975549,3.47965192577239,-5.83462987838106
6,20131203 2:00,4.86303671954045,-1.52233192176429,6.04597818858565,-2.365654650058
6,20131203 3:00,3.54197661911932,4.13558390920079,4.4486449835107,5.23960423635079
6,20131203 4:00,2.98026953825806,3.57306516244902,3.68538175218518,4.50672214586
6,20131203 5:00,4.1300067482497,2.25625991437101,5.21692601548043,2.73623330620068
6,20131203 6:00,3.68920722808216,0.99110411485839,4.64656934225472,1.0968917879976
6,20131203 7:00,4.92906741689348,1.25855620990491,6.39109136622663,1.57262226778987
6,20131203 8:00,5.34711311567585,1.8164725305469,7.58867311997916,2.54851263039076
6,20131203 9:00,2.20797807124388,3.07856004598633,3.25886869742695,4.32221586518381
6,20131203 10:00,-1.8100790933602,0.800870502320519,-3.09533951836336,2.51636867905344
6,20131203 11:00,-2.29817086974004,-1.6281877222894,-3.6272263866501,-3.86870581459086
6,20131203 12:00,0.0820573084925549,-4.6417540628423,0.882103792284009,-8.02106144834525
6,20131203 13:00,0.902533338440024,-0.445875592752951,1.02427481053675,-1.59419981796243
6,20131203 14:00,1.17780996186449,3.28618060160561,1.56675481351683,5.06216962496881
6,20131203 15:00,0.85033339526229,3.24936119272732,0.767251910871988,4.75744496629106
6,20131203 16:00,1.28131754149897,2.80701690550888,1.50765627259608,4.14928140698906
6,20131203 17:00,2.35565483356722,2.06551492115427,3.09774154340717,3.83362780485662
6,20131203 18:00,2.56891613988309,2.09619776188619,3.61959281040548,3.75776807970056
6,20131203 19:00,2.83259277593472,1.7428337127903,4.11579754077781,3.21903545528715
6,20131203 20:00,4.08762217900282,2.08545876763002,5.69584721030046,3.115531931981
